frame_id,timestamp,has_detection,bbox_cx,bbox_cy,bbox_w,bbox_h,det_confidence,z_mono,z_stereo,disparity,stereo_conf,depth_method,obs_x,obs_y,obs_z
178,19744.966281,1,1005.28,519.20,25.65,25.86,0.8210,4.9631,5.7497,15.1770,0.7673,1,0.2011,-0.5007,5.6861
179,19744.982327,1,1005.92,519.48,25.35,25.61,0.8355,5.0229,5.7687,15.1272,0.8712,1,0.2054,-0.4967,5.6663
180,19744.998946,1,1005.98,520.66,25.95,26.07,0.8366,4.9058,5.8150,15.0065,0.7787,1,0.2075,-0.4914,5.7119
181,19745.015442,1,1006.83,521.09,24.97,25.53,0.8278,5.0986,5.9623,14.6360,0.7325,1,0.2196,-0.5004,5.8565
182,19745.032492,1,1008.05,522.34,24.85,24.65,0.8615,5.1246,6.0491,14.4258,0.7892,1,0.2328,-0.4975,5.9418
183,19745.047892,1,1008.31,524.46,26.16,25.51,0.8606,4.8675,5.7616,15.1458,0.7327,1,0.2238,-0.4574,5.6594
184,19745.063356,1,1008.98,526.82,26.12,25.48,0.8615,4.8757,5.5465,15.7332,0.7026,1,0.2191,-0.4201,5.4163
185,19745.081103,1,1009.39,530.06,27.06,27.20,0.8697,4.7062,5.5781,15.6441,0.6463,1,0.2234,-0.3982,5.4471
186,19745.099502,1,1009.76,532.81,28.70,28.23,0.8529,4.4366,5.3396,16.3427,0.8769,1,0.2165,-0.3615,5.2143
187,19745.113627,1,1011.43,535.67,28.04,28.34,0.8715,4.5422,5.4232,16.0909,0.6550,1,0.2321,-0.3463,5.2959
188,19745.132399,1,1012.20,538.90,27.38,28.30,0.8758,4.6526,5.5932,15.6018,0.6926,1,0.2452,-0.3329,5.4619
189,19745.147168,1,1012.03,543.48,26.43,26.70,0.8888,4.8189,5.5762,15.6492,0.5912,1,0.2431,-0.2976,5.4454
190,19745.163969,1,1013.01,546.72,25.70,26.41,0.8832,4.9570,6.0886,14.3323,0.7713,1,0.2735,-0.2984,5.9457
191,19745.181791,1,1014.17,552.88,25.90,25.75,0.8625,4.9184,5.8872,14.8226,0.6657,1,0.2736,-0.2399,5.7490
192,19745.197537,1,1014.41,558.96,28.22,27.09,0.8941,4.5141,5.4748,15.9393,0.5846,1,0.2562,-0.1783,5.3463
193,19745.212793,1,1015.29,565.19,28.73,27.73,0.8840,4.4333,5.3231,16.3934,0.6274,1,0.2554,-0.1288,5.1982
194,19745.231422,1,1015.66,572.54,30.34,28.95,0.8955,4.1983,5.2305,16.6837,0.5108,1,0.2536,-0.0750,5.1077
195,19745.248668,1,1016.05,578.55,31.90,30.33,0.9060,3.9938,5.0257,17.3634,0.7730,1,0.2463,-0.0315,4.9078
196,19745.265595,1,1017.35,586.57,32.14,32.16,0.8911,3.9641,5.0610,17.2424,0.6401,1,0.2568,0.0228,4.9422
197,19745.283016,1,1018.60,594.55,31.74,31.42,0.9093,4.0142,5.0357,17.3290,0.7181,1,0.2640,0.0767,4.9175
198,19745.297623,1,1019.54,604.31,30.61,31.23,0.8848,4.1630,5.1416,16.9721,0.6711,1,0.2760,0.1457,5.0209
199,19745.313775,1,1020.38,613.73,31.61,32.88,0.9019,4.0316,4.9602,17.5929,0.6186,1,0.2719,0.2033,4.8438
200,19745.331751,1,1020.34,622.94,33.66,34.04,0.8926,3.7855,4.7142,18.5109,0.7260,1,0.2582,0.2515,4.6035
201,19745.351778,1,1020.93,633.24,32.84,35.98,0.9019,3.8812,4.7619,18.3253,0.5903,1,0.2645,0.3200,4.6502
202,19745.368994,1,1022.05,644.75,34.00,35.79,0.9047,3.7486,4.6767,18.6594,0.6091,1,0.2668,0.3865,4.5669
203,19745.384625,1,1023.27,655.38,34.68,34.70,0.8872,3.6755,4.5395,19.2230,0.5314,1,0.2665,0.4400,4.4330
204,19745.400456,1,1023.35,667.25,33.46,35.57,0.9060,3.8094,4.5849,19.0327,0.5792,1,0.2696,0.5175,4.4773
205,19745.416252,1,1023.36,680.48,31.72,34.69,0.9019,4.0187,4.5189,19.3110,0.8477,1,0.2645,0.5875,4.3913
206,19745.431818,1,1025.14,694.49,31.48,35.73,0.9067,4.0502,4.6701,18.6855,0.7811,1,0.2844,0.6946,4.5383
207,19745.447786,1,1025.45,709.34,33.82,35.45,0.9086,3.7692,4.5112,19.3439,0.9749,1,0.2766,0.7604,4.3838
208,19745.472262,1,1026.68,723.54,32.24,33.24,0.9026,3.9545,4.5820,19.0450,0.8100,1,0.2885,0.8594,4.4526
209,19745.488597,1,1027.23,729.65,33.35,36.70,0.9179,3.8232,4.4965,19.4069,0.7611,1,0.2865,0.8801,4.3696
210,19745.504450,1,1028.36,718.62,33.88,35.56,0.9143,3.7636,4.4326,19.6870,0.6602,1,0.2891,0.8022,4.3074
211,19745.520318,1,1028.51,708.62,34.05,35.59,0.9149,3.7447,4.5179,19.3149,0.6882,1,0.2956,0.7573,4.3904
212,19745.535877,1,1028.89,698.59,34.07,36.24,0.9137,3.7431,4.5543,19.1608,0.6548,1,0.3003,0.7023,4.4257
213,19745.551738,1,1028.76,687.55,34.99,36.84,0.9118,3.6448,4.4074,19.7996,0.5421,1,0.2898,0.6146,4.2829
214,19745.567586,1,1027.84,678.31,34.08,35.84,0.9012,3.7419,4.5222,19.2966,0.4935,1,0.2918,0.5748,4.3945
215,19745.583624,1,1028.02,668.44,34.73,34.36,0.9047,3.6712,4.2669,20.4512,0.5951,1,0.2764,0.4861,4.1464
216,19745.599195,1,1028.64,659.96,35.90,35.73,0.9019,3.5524,4.3590,20.0192,0.6623,1,0.2859,0.4471,4.2359
217,19745.615938,1,1028.83,651.62,35.60,37.02,0.8955,3.5825,4.3520,20.0514,0.5486,2,0.2818,0.3913,4.1596
218,19745.631974,1,1029.00,642.82,35.79,37.04,0.9149,3.5634,4.4151,19.7646,0.4957,2,0.2864,0.3453,4.2114
219,19745.647744,1,1029.25,635.71,36.20,36.45,0.9112,3.5235,4.2368,20.5967,0.6075,2,0.2769,0.2925,4.0519
220,19745.665222,1,1029.18,629.29,37.05,38.16,0.9214,3.4424,4.0439,21.5790,0.7159,2,0.2645,0.2456,3.8756
221,19745.681889,1,1029.46,621.02,35.43,35.38,0.9053,3.5997,4.0553,21.5182,0.9298,2,0.2667,0.2020,3.8860
222,19745.697702,1,1031.12,613.75,34.69,34.85,0.9040,3.6773,4.4387,19.6597,0.7934,2,0.2995,0.1774,4.2231
223,19745.714626,1,1030.51,607.31,34.83,35.44,0.9033,3.6622,4.5681,19.1028,0.6420,2,0.3035,0.1436,4.3314
224,19745.732112,1,1030.95,601.32,36.06,36.86,0.9053,3.5370,4.3668,19.9836,0.5814,2,0.2929,0.1032,4.1438
225,19745.747191,1,1031.14,595.88,37.34,37.80,0.9202,3.4157,4.2994,20.2969,0.4907,2,0.2888,0.0709,4.0713
226,19745.763208,1,1031.37,591.04,38.39,37.23,0.9067,3.3223,4.1220,21.1702,0.7196,2,0.2784,0.0421,3.9082
227,19745.781697,1,1031.30,586.59,38.70,36.66,0.9026,3.2958,4.0159,21.7293,0.6350,2,0.2714,0.0177,3.8138
228,19745.797437,1,1030.89,582.77,40.06,37.58,0.9080,3.1838,4.0462,21.5670,0.6750,2,0.2700,-0.0023,3.8253
229,19745.814902,1,1031.55,578.71,39.88,34.99,0.9080,3.1990,3.9611,22.0303,0.6727,2,0.2684,-0.0233,3.7540
230,19745.832315,1,1032.38,576.27,40.06,36.73,0.9026,3.1843,3.8306,22.7809,0.6665,2,0.2644,-0.0348,3.6407
231,19745.847424,1,1031.91,574.35,40.88,38.05,0.9040,3.1209,3.7248,23.4279,0.6846,2,0.2550,-0.0432,3.5427
232,19745.865380,1,1033.86,572.30,41.16,40.11,0.9105,3.0996,3.7580,23.2210,0.8204,2,0.2664,-0.0535,3.5675
233,19745.882421,1,1033.30,570.85,41.70,40.98,0.9155,3.0593,3.6908,23.6437,0.9227,2,0.2591,-0.0596,3.5051
234,19745.897773,1,1033.04,568.70,40.61,38.62,0.9086,3.1416,3.8256,22.8105,0.8193,2,0.2669,-0.0724,3.6288
235,19745.913623,1,1034.57,568.27,40.70,38.88,0.9214,3.1355,3.8412,22.7177,0.6268,2,0.2754,-0.0749,3.6406
236,19745.934226,1,1034.47,568.48,40.03,39.28,0.9185,3.1875,3.8518,22.6552,0.5461,2,0.2760,-0.0741,3.6555
237,19745.952386,1,1035.19,568.38,39.94,40.50,0.9274,3.1952,3.8928,22.4166,0.6924,2,0.2823,-0.0753,3.6904
238,19745.966531,1,1035.03,568.75,39.25,40.00,0.9143,3.2511,3.9506,22.0886,0.6598,2,0.2858,-0.0745,3.7458
239,19745.984840,1,1034.79,571.24,41.42,41.08,0.9161,3.0806,3.7533,23.2496,0.7405,2,0.2702,-0.0586,3.5570
240,19746.001621,1,1034.45,573.25,41.58,40.81,0.9067,3.0689,3.6234,24.0833,0.9473,2,0.2601,-0.0472,3.4461
241,19746.017382,1,1034.46,575.30,41.85,39.31,0.8948,3.0491,3.7289,23.4019,0.8649,2,0.2666,-0.0385,3.5313
242,19746.033014,1,1034.70,576.88,40.71,38.12,0.8984,3.1343,3.8728,22.5325,0.8730,2,0.2777,-0.0319,3.6627
243,19746.049108,1,1033.35,580.60,41.80,40.37,0.9124,3.0525,3.9992,21.8203,0.7398,2,0.2779,-0.0135,3.7565
244,19746.065038,1,1034.52,583.32,43.27,40.83,0.9161,2.9492,3.9877,21.8831,0.8363,2,0.2821,0.0005,3.7321
245,19746.082509,1,1035.98,588.02,44.17,40.59,0.9124,2.8891,3.7268,23.4153,0.8140,2,0.2720,0.0231,3.5055
246,19746.098180,1,1036.45,592.93,42.22,39.93,0.9118,3.0229,3.8223,22.8301,0.7877,2,0.2819,0.0482,3.6031
247,19746.114781,1,1036.91,598.33,42.06,41.59,0.9202,3.0343,3.6730,23.7584,0.6911,2,0.2744,0.0723,3.4800
248,19746.131292,1,1036.80,606.41,42.55,43.74,0.9124,2.9997,3.7091,23.5269,0.4645,2,0.2766,0.1121,3.5129
249,19746.147150,1,1037.02,614.43,42.75,44.66,0.9258,2.9856,3.7111,23.5142,0.3549,2,0.2776,0.1508,3.5128
250,19746.163237,1,1038.20,620.05,44.75,44.28,0.9149,2.8525,3.4636,25.1945,0.3860,2,0.2651,0.1665,3.2869
251,19746.181961,1,1038.27,629.39,46.23,44.34,0.9196,2.7614,3.3196,26.2875,0.3692,2,0.2546,0.2003,3.1538
252,19746.200480,1,1038.76,638.42,45.67,44.22,0.9167,2.7951,3.3831,25.7938,0.6875,2,0.2615,0.2439,3.2119
253,19746.217457,1,1038.22,647.98,45.75,46.06,0.9268,2.7902,3.4966,24.9569,0.5050,2,0.2668,0.2946,3.3073
254,19746.233169,1,1038.85,658.77,46.70,46.41,0.9196,2.7334,3.4584,25.2321,0.5465,2,0.2665,0.3396,3.2681
255,19746.249232,1,1039.41,670.55,46.68,47.66,0.9241,2.7349,3.4684,25.1599,0.4475,2,0.2697,0.3936,3.2769
256,19746.265064,1,1039.20,682.30,44.51,47.70,0.9334,2.8683,3.6268,24.0605,0.3033,2,0.2812,0.4672,3.4279
257,19746.282527,1,1040.01,694.91,44.80,47.57,0.9320,2.8496,3.4782,25.0887,0.4331,2,0.2744,0.5070,3.3000
258,19746.299291,1,1041.18,709.48,45.95,47.69,0.9230,2.7787,3.1742,27.4914,0.6433,2,0.2559,0.5245,3.0199
259,19746.315279,1,1041.56,724.50,45.53,48.03,0.9252,2.8046,3.3341,26.1733,0.5379,2,0.2693,0.6137,3.1581
260,19746.331928,1,1041.59,738.66,46.58,49.02,0.9230,2.7416,3.3687,25.9042,0.4095,2,0.2712,0.6799,3.1798
261,19746.348387,1,1041.40,755.50,47.82,49.28,0.9252,2.6703,3.2887,26.5346,0.5659,2,0.2640,0.7355,3.1038
262,19746.362513,1,1042.05,772.73,48.71,50.08,0.9196,2.6217,3.2682,26.7007,0.4743,2,0.2648,0.8030,3.0809
