frame_id,timestamp,has_detection,bbox_cx,bbox_cy,bbox_w,bbox_h,det_confidence,z_mono,z_stereo,disparity,stereo_conf,depth_method,obs_x,obs_y,obs_z
202,19517.629300,1,963.38,589.79,19.66,22.15,0.5380,6.4718,7.5069,11.6238,0.8529,1,-0.1712,0.0696,7.6913
203,19517.646401,1,962.98,589.74,20.04,21.77,0.5622,6.3495,7.5022,11.6312,0.9692,1,-0.1753,0.0690,7.6865
204,19517.662278,1,962.94,590.63,20.16,21.94,0.7194,6.3138,7.4339,11.7381,0.9992,1,-0.1742,0.0777,7.6165
205,19517.677250,1,962.94,590.63,20.16,21.94,0.4000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
206,19517.692994,1,962.94,590.63,20.16,21.94,0.3000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
207,19517.710603,1,962.94,590.63,20.16,21.94,0.2000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
208,19517.726758,1,962.94,590.63,20.16,21.94,0.1000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
209,19517.742624,1,962.94,590.63,20.16,21.94,0.0000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
210,19517.759929,0,,,,,,,,,,,,,,
211,19517.776532,0,,,,,,,,,,,,,,
212,19517.794784,0,,,,,,,,,,,,,,
213,19517.810335,0,,,,,,,,,,,,,,
214,19517.826667,0,,,,,,,,,,,,,,
215,19517.843329,0,,,,,,,,,,,,,,
216,19517.860536,0,,,,,,,,,,,,,,
217,19517.877754,0,,,,,,,,,,,,,,
218,19517.893748,0,,,,,,,,,,,,,,
219,19517.910827,0,,,,,,,,,,,,,,
220,19517.926994,0,,,,,,,,,,,,,,
221,19517.943856,0,,,,,,,,,,,,,,
222,19517.961175,0,,,,,,,,,,,,,,
223,19517.976963,0,,,,,,,,,,,,,,
224,19517.993587,0,,,,,,,,,,,,,,
225,19518.009310,0,,,,,,,,,,,,,,
226,19518.026872,0,,,,,,,,,,,,,,
227,19518.042765,1,961.87,591.00,19.62,20.98,0.5631,6.4850,7.9174,11.0212,0.7612,1,-0.1975,0.0869,8.1119
228,19518.060793,1,960.97,587.79,18.10,20.60,0.5361,7.0332,7.9219,11.0150,0.8074,1,-0.2060,0.0506,8.0545
229,19518.076859,1,960.97,587.79,18.10,20.60,0.4000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
230,19518.094245,1,960.97,587.79,18.10,20.60,0.3000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
231,19518.111026,1,960.97,587.79,18.10,20.60,0.2000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
232,19518.127063,1,960.97,587.79,18.10,20.60,0.1000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
233,19518.142911,1,960.97,587.79,18.10,20.60,0.0000,0.0000,-1.0000,-1.0000,0.0000,0,0.0000,0.0000,0.0000
234,19518.160343,0,,,,,,,,,,,,,,
235,19518.177933,0,,,,,,,,,,,,,,
236,19518.195451,0,,,,,,,,,,,,,,
237,19518.213576,0,,,,,,,,,,,,,,
238,19518.230138,0,,,,,,,,,,,,,,
